"yearmonth","district","people","field1","field2","field3","field4","field5","field6","field7","field8","field9"
"104年9月","石門區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年9月","石門區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","石碇區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","石碇區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","汐止區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","汐止區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","坪林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","坪林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","林口區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","林口區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","板橋區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"104年9月","板橋區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0"
"104年9月","金山區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","金山區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","泰山區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","泰山區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","烏來區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","烏來區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","貢寮區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","貢寮區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","淡水區","死亡人數","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0"
"104年9月","淡水區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","深坑區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","深坑區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","新店區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","新店區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","新莊區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0"
"104年9月","新莊區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","瑞芳區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年9月","瑞芳區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","萬里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","萬里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","樹林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年9月","樹林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0"
"104年9月","雙溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","雙溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","蘆洲區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","蘆洲區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","鶯歌區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年9月","鶯歌區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","八里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年10月","八里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","三芝區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","三芝區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","三重區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","三重區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","三峽區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","三峽區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","土城區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0"
"104年10月","土城區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","中和區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","中和區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","五股區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","五股區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","平溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","平溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","永和區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年10月","永和區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","石門區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","石門區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","石碇區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","石碇區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","汐止區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","汐止區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","坪林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","坪林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","林口區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","林口區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","板橋區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","板橋區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","金山區","死亡人數","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0"
"104年10月","金山區","受傷人數","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0"
"104年10月","泰山區","死亡人數","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","泰山區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","烏來區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","烏來區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","貢寮區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","貢寮區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","淡水區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","淡水區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","深坑區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","深坑區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","新店區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","新店區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","新莊區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","新莊區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","瑞芳區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","瑞芳區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","萬里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"104年10月","萬里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","樹林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","樹林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","雙溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","雙溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","蘆洲區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","蘆洲區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","鶯歌區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年10月","鶯歌區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","八里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","八里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","三芝區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","三芝區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","三重區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","三重區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","三峽區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0"
"104年11月","三峽區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","土城區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年11月","土城區","受傷人數","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","中和區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","中和區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","五股區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年11月","五股區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","平溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","平溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","永和區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年11月","永和區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","石門區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","石門區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","石碇區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","石碇區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","汐止區","死亡人數","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0"
"104年11月","汐止區","受傷人數","0.0","1.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0"
"104年11月","坪林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","坪林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","林口區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0"
"104年11月","林口區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","板橋區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"104年11月","板橋區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","金山區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","金山區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","泰山區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","泰山區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","烏來區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","烏來區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","貢寮區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","貢寮區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","淡水區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","淡水區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","深坑區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","深坑區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","新店區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","新店區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","新莊區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年11月","新莊區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","瑞芳區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","瑞芳區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","萬里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","萬里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","樹林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0"
"104年11月","樹林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","雙溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","雙溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","蘆洲區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","蘆洲區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","鶯歌區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年11月","鶯歌區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","八里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年12月","八里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","三芝區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","三芝區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","三重區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","三重區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","三峽區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","三峽區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","土城區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","土城區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","中和區","死亡人數","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0"
"104年12月","中和區","受傷人數","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0"
"104年12月","五股區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年12月","五股區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0"
"104年12月","平溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","平溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","永和區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","永和區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","石門區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","石門區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","石碇區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"104年12月","石碇區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","汐止區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0"
"104年12月","汐止區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","坪林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","坪林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","林口區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","林口區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","板橋區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"104年12月","板橋區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","金山區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","金山區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","泰山區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"104年12月","泰山區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","烏來區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","烏來區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","貢寮區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","貢寮區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","淡水區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","淡水區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","深坑區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","深坑區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","新店區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"104年12月","新店區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","新莊區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","新莊區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","瑞芳區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"104年12月","瑞芳區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","萬里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","萬里區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","樹林區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","樹林區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","雙溪區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","雙溪區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","蘆洲區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","蘆洲區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","鶯歌區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104年12月","鶯歌區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"105 年 1 月","八里區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
"105 年 1 月","八里區","受傷人數","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0"
"105 年 1 月","三芝區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"105 年 1 月","三芝區","受傷人數","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"105 年 1 月","三重區","死亡人數","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0"
